Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power
7,5,22,0.0,0.0
7,5,23,0.0,0.0
7,6,0,0.0,0.0
7,6,1,0.0,0.0
7,6,2,0.0,0.0
7,6,3,0.0,0.0
7,6,4,0.0,0.0
7,6,5,0.0,0.0
7,6,6,-0.0,-0.0
7,6,7,2.830213,3.714047
7,6,8,14.638273,19.245309000000002
7,6,9,32.238791,42.490293
7,6,10,63.533946,84.186884
7,6,11,83.064852,110.53703
7,6,12,80.30457000000001,106.893428
7,6,13,87.225437,116.375558
7,6,14,88.315725,117.96677000000001
7,6,15,84.373988,112.686766
7,6,16,37.383192,49.446394
7,6,17,4.106319,5.4055
7,6,18,2.566815,3.377335
7,6,19,1.3257180000000002,1.741898
7,6,20,0.28598399999999996,0.370859
7,6,21,-0.0,-0.0
7,6,22,0.0,0.0
7,6,23,0.0,0.0
7,7,0,0.0,0.0
7,7,1,0.0,0.0
7,7,2,0.0,0.0
7,7,3,0.0,0.0
7,7,4,0.0,0.0
7,7,5,0.0,0.0
7,7,6,-0.0,-0.0
7,7,7,2.657312,3.485419
7,7,8,2.602654,3.4150210000000003
7,7,9,5.949043,7.815238999999999
7,7,10,10.77157,14.161708
7,7,11,16.276581,21.416956
7,7,12,11.867807,15.611385
7,7,13,44.559461000000006,58.910783
7,7,14,34.575627999999995,45.640992
7,7,15,32.045167,42.282797
7,7,16,25.152261,33.147929
7,7,17,20.385911,26.845607
7,7,18,15.469434,20.356714
7,7,19,30.086234,39.674279000000006
7,7,20,1.973579,2.590131
7,7,21,-0.0,-0.0
7,7,22,0.0,0.0
7,7,23,0.0,0.0
7,8,0,0.0,0.0
7,8,1,0.0,0.0
7,8,2,0.0,0.0
7,8,3,0.0,0.0
7,8,4,0.0,0.0
7,8,5,0.0,0.0
7,8,6,-0.0,-0.0
7,8,7,2.180805,2.857745
7,8,8,9.357536,12.288909
7,8,9,8.784633,11.539190000000001
7,8,10,9.788006,12.862092
7,8,11,7.787591,10.234669
7,8,12,10.592199,13.926413
7,8,13,27.374335,36.0703
7,8,14,28.074552,37.004949999999994
7,8,15,41.365383,54.691455999999995
7,8,16,29.927394,39.475038
7,8,17,4.275444,5.6161319999999995
7,8,18,2.4142620000000004,3.168345
7,8,19,0.996801,1.303955
7,8,20,0.231304,0.296449
7,8,21,-0.0,-0.0
7,8,22,0.0,0.0
7,8,23,0.0,0.0
7,9,0,0.0,0.0
7,9,1,0.0,0.0
7,9,2,0.0,0.0
7,9,3,0.0,0.0
7,9,4,0.0,0.0
7,9,5,0.0,0.0
7,9,6,-0.0,-0.0
7,9,7,2.202483,2.884993
7,9,8,11.426203,15.00606
7,9,9,10.297816000000001,13.525265
7,9,10,40.755286,53.797692000000005
7,9,11,61.306423,81.278015
7,9,12,64.83729600000001,86.04168700000001
7,9,13,68.39741099999999,90.841461
7,9,14,114.89325500000001,154.44896599999998
7,9,15,111.036199,149.07379500000002
7,9,16,100.30536599999999,134.235889
7,9,17,77.948369,103.723389
7,9,18,60.775917,80.562382
7,9,19,27.370701,36.05802
7,9,20,9.752468,12.815955
7,9,21,0.318002,0.41057
7,9,22,0.0,0.0
7,9,23,0.0,0.0
7,10,0,0.0,0.0
7,10,1,0.0,0.0
7,10,2,0.0,0.0
7,10,3,0.0,0.0
7,10,4,0.0,0.0
7,10,5,0.0,0.0
7,10,6,-0.0,-0.0
7,10,7,3.359277,4.405035
7,10,8,18.271962,24.029984
7,10,9,44.993286999999995,59.466928
7,10,10,70.711106,94.028474
7,10,11,89.78267299999999,120.091439
7,10,12,103.14302099999999,138.642515
7,10,13,85.112783,113.807571
7,10,14,87.13843399999999,116.558873
7,10,15,107.505869,144.666792
7,10,16,97.49404,130.723348
7,10,17,81.146791,108.303108
7,10,18,59.375568,78.812679
7,10,19,31.829584999999998,42.013379
7,10,20,10.644063000000001,13.999998
7,10,21,0.35119900000000004,0.45498
7,10,22,0.0,0.0
7,10,23,0.0,0.0
7,11,0,0.0,0.0
7,11,1,0.0,0.0
7,11,2,0.0,0.0
7,11,3,0.0,0.0
7,11,4,0.0,0.0
7,11,5,0.0,0.0
7,11,6,-0.0,-0.0
7,11,7,2.143437,2.809175
7,11,8,9.742764,12.799115
7,11,9,28.834761999999998,37.996017
7,11,10,44.346402999999995,58.631328
7,11,11,68.014192,90.446353
7,11,12,85.282579,113.959125
7,11,13,84.808918,113.316463
7,11,14,87.45812,116.94489
7,11,15,85.448462,114.155921
7,11,16,81.61998,108.912581
7,11,17,58.311119,77.359132
7,11,18,22.372093,29.478596000000003
7,11,19,31.001810000000003,40.898792
7,11,20,4.363251,5.734251
7,11,21,0.127207,0.16015000000000001
7,11,22,0.0,0.0
7,11,23,0.0,0.0
7,12,0,0.0,0.0
7,12,1,0.0,0.0
7,12,2,0.0,0.0
7,12,3,0.0,0.0
7,12,4,0.0,0.0
7,12,5,0.0,0.0
7,12,6,-0.0,-0.0
7,12,7,2.92213,3.833301
7,12,8,16.593201,21.82285
7,12,9,42.615059,56.280818
7,12,10,59.992254,79.50379600000001
7,12,11,76.95650199999999,102.366979
7,12,12,104.274681,139.57793900000001
7,12,13,29.349752,38.714463
7,12,14,30.064814,39.666069
7,12,15,46.001092,60.85411
7,12,16,60.136736,79.76133
7,12,17,70.485327,93.678294
7,12,18,55.128851000000004,73.03671899999999
7,12,19,29.876812,39.408254
7,12,20,8.200311,10.784074
7,12,21,-0.0,-0.0
7,12,22,0.0,0.0
7,12,23,0.0,0.0
7,13,0,0.0,0.0
7,13,1,0.0,0.0
7,13,2,0.0,0.0
7,13,3,0.0,0.0
7,13,4,0.0,0.0
7,13,5,0.0,0.0
7,13,6,-0.0,-0.0
7,13,7,1.2296559999999999,1.609672
7,13,8,6.1409769999999995,8.069238
7,13,9,1.4894090000000002,1.954372
7,13,10,2.957511,3.8878809999999997
7,13,11,35.185369,46.465438999999996
7,13,12,77.17089,102.756097
7,13,13,55.887063999999995,74.094775
7,13,14,89.245161,119.156703
7,13,15,62.738209000000005,83.285147
7,13,16,77.805753,103.592614
7,13,17,29.295748,38.654803
7,13,18,57.204162,75.829193
7,13,19,8.365539,11.007175
7,13,20,3.037233,3.992224
7,13,21,-0.0,-0.0
7,13,22,0.0,0.0
7,13,23,0.0,0.0
7,14,0,0.0,0.0
7,14,1,0.0,0.0
7,14,2,0.0,0.0
7,14,3,0.0,0.0
7,14,4,0.0,0.0
7,14,5,0.0,0.0
7,14,6,-0.0,-0.0
7,14,7,2.463243,3.231554
7,14,8,16.214603999999998,21.339057
7,14,9,44.377152,58.716654000000005
7,14,10,71.063132,94.58705
7,14,11,90.97671000000001,121.741392
7,14,12,104.882548,141.003525
7,14,13,112.38506,151.548308
7,14,14,112.180441,151.299046
7,14,15,108.011091,145.48826
7,14,16,98.397644,132.099789
7,14,17,81.705114,109.152922
7,14,18,59.80960700000001,79.455147
7,14,19,31.744880000000002,41.930773
7,14,20,7.792599,10.25348
7,14,21,0.257552,0.33232999999999996
7,14,22,0.0,0.0
7,14,23,0.0,0.0
7,15,0,0.0,0.0
7,15,1,0.0,0.0
7,15,2,0.0,0.0
7,15,3,0.0,0.0
7,15,4,0.0,0.0
7,15,5,0.0,0.0
7,15,6,-0.0,-0.0
7,15,7,2.372061,3.111093
7,15,8,16.025713,21.079879000000002
7,15,9,43.878564,57.984007
7,15,10,69.986654,93.004299
7,15,11,89.673739,119.80380199999999
7,15,12,103.495718,138.933367
7,15,13,109.91687300000001,148.088064
7,15,14,109.036654,147.189058
7,15,15,102.49822900000001,138.361332
7,15,16,92.002318,123.785329
7,15,17,77.406645,103.545702
7,15,18,56.552147,75.16951300000001
7,15,19,30.253979,39.97854
7,15,20,8.438851000000001,11.109264999999999
7,15,21,-0.0,-0.0
7,15,22,0.0,0.0
7,15,23,0.0,0.0
7,16,0,0.0,0.0
7,16,1,0.0,0.0
7,16,2,0.0,0.0
7,16,3,0.0,0.0
7,16,4,0.0,0.0
7,16,5,0.0,0.0
7,16,6,-0.0,-0.0
7,16,7,-0.0,-0.0
7,16,8,0.6380009999999999,0.83336
7,16,9,36.667942000000004,48.43218
7,16,10,54.898802,72.789899
7,16,11,30.957406,40.87346
7,16,12,101.6165,136.17574900000002
7,16,13,110.570737,148.47220499999997
7,16,14,50.395415,66.76567999999999
7,16,15,82.74059,110.31036599999999
7,16,16,60.193784,79.860296
7,16,17,76.944387,102.397076
7,16,18,55.061468,72.950691
7,16,19,30.36806,40.065914
7,16,20,9.52636,12.532105
7,16,21,-0.0,-0.0
7,16,22,0.0,0.0
7,16,23,0.0,0.0
7,17,0,0.0,0.0
7,17,1,0.0,0.0
7,17,2,0.0,0.0
7,17,3,0.0,0.0
7,17,4,0.0,0.0
7,17,5,0.0,0.0
7,17,6,-0.0,-0.0
7,17,7,0.26995800000000003,0.34707299999999996
7,17,8,16.723054,21.991498
7,17,9,41.474709000000004,54.752796000000004
7,17,10,66.382499,88.11806200000001
7,17,11,85.56391400000001,114.316028
7,17,12,97.38040099999999,130.965201
7,17,13,103.107958,139.344076
7,17,14,100.335666,135.733687
7,17,15,96.967754,130.981266
7,17,16,87.91705800000001,118.28669000000001
7,17,17,73.700487,98.579472
7,17,18,53.99069,71.75634600000001
7,17,19,29.557278999999998,39.045463000000005
7,17,20,0.61163,0.7994880000000001
7,17,21,-0.0,-0.0
7,17,22,0.0,0.0
7,17,23,0.0,0.0
7,18,0,0.0,0.0
7,18,1,0.0,0.0
7,18,2,0.0,0.0
7,18,3,0.0,0.0
7,18,4,0.0,0.0
7,18,5,0.0,0.0
7,18,6,-0.0,-0.0
7,18,7,1.6859300000000002,2.209879
7,18,8,1.2073040000000002,1.581746
7,18,9,39.513757,52.191984
7,18,10,64.768168,86.048525
7,18,11,86.092827,114.93567200000001
7,18,12,101.862588,136.470161
7,18,13,111.26534699999999,149.36889000000002
7,18,14,113.47059200000001,152.402886
7,18,15,108.96359,146.179079
7,18,16,97.551951,130.502001
7,18,17,79.743736,106.239291
7,18,18,57.37274,76.07690600000001
7,18,19,30.579612,40.35644
7,18,20,8.514468,11.200625
7,18,21,-0.0,-0.0
7,18,22,0.0,0.0
7,18,23,0.0,0.0
7,19,0,0.0,0.0
7,19,1,0.0,0.0
7,19,2,0.0,0.0
7,19,3,0.0,0.0
7,19,4,0.0,0.0
7,19,5,0.0,0.0
7,19,6,-0.0,-0.0
7,19,7,2.170778,2.8463649999999996
7,19,8,15.894351,20.902134999999998
7,19,9,7.131498,9.375071
7,19,10,47.191631,62.442154
7,19,11,71.221953,94.78218700000001
7,19,12,87.191799,116.63615399999999
7,19,13,85.92245,115.04603900000001
7,19,14,76.94019,102.82775
7,19,15,84.69460099999999,113.510157
7,19,16,91.65910799999999,123.10023
7,19,17,76.64949899999999,102.383738
7,19,18,56.022351,74.378716
7,19,19,30.135846,39.78138
7,19,20,8.505879,11.189561
7,19,21,-0.0,-0.0
7,19,22,0.0,0.0
7,19,23,0.0,0.0
7,20,0,0.0,0.0
7,20,1,0.0,0.0
7,20,2,0.0,0.0
7,20,3,0.0,0.0
7,20,4,0.0,0.0
7,20,5,0.0,0.0
7,20,6,-0.0,-0.0
7,20,7,1.977055,2.591203
7,20,8,15.789582000000001,20.760797999999998
7,20,9,37.781803,49.861624000000006
7,20,10,65.734798,87.281356
7,20,11,77.692219,103.550121
7,20,12,99.925784,134.088559
7,20,13,108.250028,145.68864000000002
7,20,14,109.008411,146.741908
7,20,15,104.73946799999999,140.821091
7,20,16,93.85292299999999,125.79395699999999
7,20,17,76.98458199999999,102.70921899999999
7,20,18,55.339003,73.438521
7,20,19,29.701605,39.214538999999995
7,20,20,8.565489,11.270033999999999
7,20,21,-0.0,-0.0
7,20,22,0.0,0.0
7,20,23,0.0,0.0
7,21,0,0.0,0.0
7,21,1,0.0,0.0
7,21,2,0.0,0.0
7,21,3,0.0,0.0
7,21,4,0.0,0.0
7,21,5,0.0,0.0
7,21,6,-0.0,-0.0
7,21,7,0.924166,1.207684
7,21,8,15.216829,20.007984
7,21,9,37.599682,49.631096
7,21,10,49.127534,65.057061
7,21,11,78.006151,104.180021
7,21,12,84.66024,113.477118
7,21,13,54.894473,72.956315
7,21,14,105.953914,142.95896299999998
7,21,15,101.980528,137.374366
7,21,16,91.951218,123.40936
7,21,17,75.93506,101.416656
7,21,18,54.961906000000006,72.99002499999999
7,21,19,29.339788000000002,38.75112
7,21,20,8.325996,10.957859000000001
7,21,21,-0.0,-0.0
7,21,22,0.0,0.0
7,21,23,0.0,0.0
7,22,0,0.0,0.0
7,22,1,0.0,0.0
7,22,2,0.0,0.0
7,22,3,0.0,0.0
7,22,4,0.0,0.0
7,22,5,0.0,0.0
7,22,6,0.0,0.0
7,22,7,1.847005,2.421354
7,22,8,15.410582,20.268207999999998
7,22,9,40.950576,54.083110999999995
7,22,10,65.961338,87.565948
7,22,11,86.14364599999999,114.948484
7,22,12,99.77533100000001,133.701966
7,22,13,106.65983800000001,143.34951
7,22,14,107.562749,144.704904
7,22,15,103.51866899999999,139.025257
7,22,16,93.64093399999999,125.283285
7,22,17,69.06881,91.82839200000001
7,22,18,11.954426999999999,15.740257
7,22,19,26.614178,35.091586
7,22,20,8.453771000000001,11.120715
7,22,21,-0.0,-0.0
7,22,22,0.0,0.0
7,22,23,0.0,0.0
7,23,0,0.0,0.0
7,23,1,0.0,0.0
7,23,2,0.0,0.0
7,23,3,0.0,0.0
7,23,4,0.0,0.0
7,23,5,0.0,0.0
7,23,6,0.0,0.0
7,23,7,0.391027,0.506548
7,23,8,9.859744000000001,12.955331
7,23,9,22.616051,29.768911
7,23,10,34.623987,45.666525
7,23,11,58.093175,76.94674800000001
7,23,12,91.397116,121.90783599999999
7,23,13,90.876576,121.247411
7,23,14,114.748462,153.985448
7,23,15,110.72762300000001,148.46984099999997
7,23,16,99.843602,133.532002
7,23,17,82.325941,109.665522
7,23,18,59.234637,78.52897800000001
7,23,19,30.735002,40.545124
7,23,20,8.737898,11.490867
7,23,21,-0.0,-0.0
7,23,22,0.0,0.0
7,23,23,0.0,0.0
7,24,0,0.0,0.0
7,24,1,0.0,0.0
7,24,2,0.0,0.0
7,24,3,0.0,0.0
7,24,4,0.0,0.0
7,24,5,0.0,0.0
7,24,6,0.0,0.0
7,24,7,1.609652,2.1081
7,24,8,12.619592,16.584173
7,24,9,35.034034,46.209049
7,24,10,54.648506000000005,72.41646300000001
7,24,11,70.711739,94.235973
7,24,12,84.549996,113.340491
7,24,13,85.302881,114.306029
7,24,14,85.099215,114.047916
7,24,15,33.132387,43.801550999999996
7,24,16,5.891678,7.75297
7,24,17,4.1937299999999995,5.516834
7,24,18,2.3050990000000002,3.03
7,24,19,0.934698,1.2251610000000002
7,24,20,0.090659,0.11259000000000001
7,24,21,-0.0,-0.0
7,24,22,0.0,0.0
7,24,23,0.0,0.0
7,25,0,0.0,0.0
7,25,1,0.0,0.0
7,25,2,0.0,0.0
7,25,3,0.0,0.0
7,25,4,0.0,0.0
7,25,5,0.0,0.0
7,25,6,0.0,0.0
7,25,7,1.1337409999999999,1.483175
7,25,8,10.910774,14.339357
7,25,9,29.179475,38.464301
7,25,10,53.319958,70.655067
7,25,11,69.72641800000001,92.79901600000001
7,25,12,83.667537,111.760102
7,25,13,82.894846,110.663427
7,25,14,68.626839,91.269524
7,25,15,86.059179,114.915959
7,25,16,94.626446,126.596822
7,25,17,42.870329,56.702921
7,25,18,55.402125,73.457812
7,25,19,29.465403,38.880843
7,25,20,7.670622000000001,10.089718000000001
7,25,21,-0.0,-0.0
7,25,22,0.0,0.0
7,25,23,0.0,0.0
7,26,0,0.0,0.0
7,26,1,0.0,0.0
7,26,2,0.0,0.0
7,26,3,0.0,0.0
7,26,4,0.0,0.0
7,26,5,0.0,0.0
7,26,6,0.0,0.0
7,26,7,1.5021099999999998,1.967861
7,26,8,16.731492,22.016265999999998
7,26,9,34.899389,46.078564
7,26,10,69.193994,92.04473399999999
7,26,11,90.271388,120.707605
7,26,12,105.392651,141.46973699999998
7,26,13,114.668875,154.263484
7,26,14,115.38775100000001,155.16134599999998
7,26,15,111.005883,149.037509
7,26,16,99.71008599999999,133.468705
7,26,17,81.765629,108.974549
7,26,18,58.652107,77.780468
7,26,19,30.311021,39.992261
7,26,20,7.584511,9.974077999999999
7,26,21,-0.0,-0.0
7,26,22,0.0,0.0
7,26,23,0.0,0.0
7,27,0,0.0,0.0
7,27,1,0.0,0.0
7,27,2,0.0,0.0
7,27,3,0.0,0.0
7,27,4,0.0,0.0
7,27,5,0.0,0.0
7,27,6,0.0,0.0
7,27,7,1.46751,1.9225219999999998
7,27,8,14.223552999999999,18.713386
7,27,9,40.926983,54.100055
7,27,10,67.515012,89.724447
7,27,11,90.235611,120.559887
7,27,12,104.878579,140.674003
7,27,13,113.15064699999999,152.138549
7,27,14,113.59123299999999,152.783503
7,27,15,108.796152,146.151679
7,27,16,97.869084,131.067474
7,27,17,80.354424,107.13619800000001
7,27,18,57.341511,76.05798200000001
7,27,19,29.186168000000002,38.514167
7,27,20,7.562286,9.947891
7,27,21,-0.0,-0.0
7,27,22,0.0,0.0
7,27,23,0.0,0.0
7,28,0,0.0,0.0
7,28,1,0.0,0.0
7,28,2,0.0,0.0
7,28,3,0.0,0.0
7,28,4,0.0,0.0
7,28,5,0.0,0.0
7,28,6,0.0,0.0
7,28,7,1.2116959999999999,1.586514
7,28,8,13.774402,18.122490000000003
7,28,9,40.941654,54.119266
7,28,10,67.171361,89.305599
7,28,11,87.65588000000001,117.114347
7,28,12,102.540098,137.49949600000002
7,28,13,111.08241000000001,149.25915
7,28,14,113.005883,151.91450899999998
7,28,15,107.948068,144.919803
7,28,16,77.78393200000001,103.689514
7,28,17,77.903868,103.84549000000001
7,28,18,54.971136,72.91291199999999
7,28,19,28.158535,37.170712
7,28,20,7.418274,9.762084999999999
7,28,21,-0.0,-0.0
7,28,22,0.0,0.0
7,28,23,0.0,0.0
7,29,0,0.0,0.0
7,29,1,0.0,0.0
7,29,2,0.0,0.0
7,29,3,0.0,0.0
7,29,4,0.0,0.0
7,29,5,0.0,0.0
7,29,6,0.0,0.0
7,29,7,1.16954,1.531268
7,29,8,13.873508,18.254029
7,29,9,39.836746,52.645303
7,29,10,66.547647,88.439844
7,29,11,87.55469199999999,116.936962
7,29,12,102.531709,137.50829199999998
7,29,13,111.26188400000001,149.636876
7,29,14,109.048527,146.62854199999998
7,29,15,104.165255,139.917334
7,29,16,92.985262,124.501436
7,29,17,75.54599499999999,100.698999
7,29,18,53.597847,71.091948
7,29,19,27.333164,36.081385000000004
7,29,20,7.301961,9.610132
7,29,21,-0.0,-0.0
7,29,22,0.0,0.0
7,29,23,0.0,0.0
7,30,0,0.0,0.0
7,30,1,0.0,0.0
7,30,2,0.0,0.0
7,30,3,0.0,0.0
7,30,4,0.0,0.0
7,30,5,0.0,0.0
7,30,6,0.0,0.0
7,30,7,0.385761,0.500113
7,30,8,13.902130999999999,18.284299
7,30,9,37.149345000000004,49.019732000000005
7,30,10,59.617131,78.981197
7,30,11,81.82921400000001,108.919591
7,30,12,96.91793,129.522873
7,30,13,105.406762,141.279
7,30,14,103.463576,138.73895499999998
7,30,15,97.617227,130.822764
7,30,16,76.60882600000001,102.176782
7,30,17,63.559385999999996,84.523334
7,30,18,49.370334,65.444318
7,30,19,26.091383999999998,34.430248
7,30,20,7.247192,9.534964
7,30,21,-0.0,-0.0
7,30,22,0.0,0.0
7,30,23,0.0,0.0
7,31,0,0.0,0.0
7,31,1,0.0,0.0
7,31,2,0.0,0.0
7,31,3,0.0,0.0
7,31,4,0.0,0.0
7,31,5,0.0,0.0
7,31,6,0.0,0.0
7,31,7,0.482907,0.627478
7,31,8,14.07348,18.502018
7,31,9,38.802072,51.201769999999996
7,31,10,64.841364,85.990322
7,31,11,85.717478,114.26703900000001
7,31,12,100.132744,134.16889600000002
7,31,13,106.451272,143.26611799999998
7,31,14,100.72928900000001,135.816113
7,31,15,94.18800900000001,127.092124
7,31,16,84.66361500000001,113.79313800000001
7,31,17,70.355238,93.995873
7,31,18,49.944216999999995,66.31464100000001
7,31,19,26.189752000000002,34.593427000000005
7,31,20,6.976408,9.184792
7,31,21,-0.0,-0.0
7,31,22,0.0,0.0
7,31,23,0.0,0.0
8,1,0,0.0,0.0
8,1,1,0.0,0.0
8,1,2,0.0,0.0
8,1,3,0.0,0.0
8,1,4,0.0,0.0
8,1,5,0.0,0.0
8,1,6,0.0,0.0
8,1,7,-0.0,-0.0
8,1,8,13.407088,17.624611
8,1,9,36.686408,48.39036
8,1,10,61.851371,81.976062
8,1,11,83.60116099999999,111.405858
8,1,12,98.515098,131.985807
8,1,13,105.285399,141.762509
8,1,14,101.733573,137.349567
8,1,15,95.940099,129.57705
8,1,16,86.762295,116.736591
8,1,17,71.531595,95.62079399999999
8,1,18,51.95264,69.007585
8,1,19,26.926486,35.56511
8,1,20,7.043111,9.269786
8,1,21,-0.0,-0.0
8,1,22,0.0,0.0
8,1,23,0.0,0.0
8,2,0,0.0,0.0
8,2,1,0.0,0.0
8,2,2,0.0,0.0
8,2,3,0.0,0.0
8,2,4,0.0,0.0
8,2,5,0.0,0.0
8,2,6,0.0,0.0
8,2,7,0.482462,0.627469
8,2,8,14.233477,18.719936
8,2,9,31.43855,41.458211000000006
8,2,10,54.490026,72.167352
8,2,11,84.241917,112.285589
8,2,12,99.16119599999999,132.696784
8,2,13,107.46255000000001,144.197332
8,2,14,110.367153,148.300353
8,2,15,105.438283,141.550646
8,2,16,94.224914,126.152451
8,2,17,77.109867,102.812107
8,2,18,54.434486,72.218614
8,2,19,27.46032,36.252989
8,2,20,6.504074999999999,8.559163
8,2,21,-0.0,-0.0
8,2,22,0.0,0.0
8,2,23,0.0,0.0
8,3,0,0.0,0.0
8,3,1,0.0,0.0
8,3,2,0.0,0.0
8,3,3,0.0,0.0
8,3,4,0.0,0.0
8,3,5,0.0,0.0
8,3,6,0.0,0.0
8,3,7,0.7503500000000001,0.979388
8,3,8,13.275261,17.46272
8,3,9,38.591885999999995,50.995144999999994
8,3,10,63.47894,84.39219100000001
8,3,11,82.27066,110.00605999999999
8,3,12,82.291891,110.17878200000001
8,3,13,100.913169,136.073767
8,3,14,101.685742,137.287848
8,3,15,97.762921,131.75403599999999
8,3,16,87.99782,118.10822900000001
8,3,17,73.496762,98.14540799999999
8,3,18,52.395129999999995,69.571194
8,3,19,26.647565999999998,35.193441
8,3,20,6.566845,8.643799999999999
8,3,21,-0.0,-0.0
8,3,22,0.0,0.0
8,3,23,0.0,0.0
8,4,0,0.0,0.0
8,4,1,0.0,0.0
8,4,2,0.0,0.0
8,4,3,0.0,0.0
8,4,4,0.0,0.0
8,4,5,0.0,0.0
8,4,6,0.0,0.0
8,4,7,0.21840199999999999,0.279583
8,4,8,13.043578,17.150257
8,4,9,35.675283,47.067663
8,4,10,58.560610000000004,77.60905199999999
8,4,11,77.73354300000001,103.50200500000001
8,4,12,91.014509,121.714769
8,4,13,97.44050800000001,130.796011
8,4,14,99.735697,134.327602
8,4,15,75.03922,100.513651
8,4,16,82.458548,110.811248
8,4,17,43.564527999999996,57.792966
8,4,18,47.427466,62.937684999999995
8,4,19,24.331732,32.123665
8,4,20,5.717911,7.524931
8,4,21,-0.0,-0.0
8,4,22,0.0,0.0
8,4,23,0.0,0.0
8,5,0,0.0,0.0
8,5,1,0.0,0.0
8,5,2,0.0,0.0
8,5,3,0.0,0.0
8,5,4,0.0,0.0
8,5,5,0.0,0.0
8,5,6,0.0,0.0
8,5,7,-0.0,-0.0
8,5,8,12.730371,16.735222
8,5,9,36.424521,48.043775000000004
8,5,10,62.684847999999995,83.07113700000001
8,5,11,36.524643,48.215146999999995
8,5,12,6.419465,8.444863
8,5,13,7.7192039999999995,10.157021
8,5,14,78.423385,104.41449
8,5,15,73.836063,98.23103200000001
8,5,16,12.470135,16.416741000000002
8,5,17,37.657141,49.758948
8,5,18,38.06995,50.307610000000004
8,5,19,25.850675,34.087702
8,5,20,6.251968,8.220922
8,5,21,-0.0,-0.0
8,5,22,0.0,0.0
8,5,23,0.0,0.0
8,6,0,0.0,0.0
8,6,1,0.0,0.0
8,6,2,0.0,0.0
8,6,3,0.0,0.0
8,6,4,0.0,0.0
8,6,5,0.0,0.0
8,6,6,0.0,0.0
8,6,7,0.535316,0.69627
8,6,8,12.544266,16.491407
8,6,9,39.397631000000004,52.02077
8,6,10,66.07813,87.76719
8,6,11,86.09083500000001,115.032291
8,6,12,99.05555700000001,133.075587
8,6,13,106.604167,143.686274
8,6,14,106.58585000000001,143.61065599999998
8,6,15,102.772847,138.199826
8,6,16,92.18747400000001,123.49308599999999
8,6,17,65.71078200000001,87.42240799999999
8,6,18,52.274906,69.327027
8,6,19,25.821389,34.072192
8,6,20,6.04711,7.955578999999999
8,6,21,-0.0,-0.0
8,6,22,0.0,0.0
8,6,23,0.0,0.0
8,7,0,0.0,0.0
8,7,1,0.0,0.0
8,7,2,0.0,0.0
8,7,3,0.0,0.0
8,7,4,0.0,0.0
8,7,5,0.0,0.0
8,7,6,0.0,0.0
8,7,7,-0.0,-0.0
8,7,8,12.333096,16.221238
8,7,9,35.061296,46.318364
8,7,10,58.750487,78.118227
8,7,11,78.457634,104.920181
8,7,12,92.71836900000001,124.60159399999999
8,7,13,100.916793,136.082814
8,7,14,103.002416,139.047335
8,7,15,98.809134,133.180594
8,7,16,88.285432,118.541645
8,7,17,72.121696,96.28957000000001
8,7,18,50.410046,66.90218300000001
8,7,19,25.034408,33.046142999999994
8,7,20,5.777646,7.6025339999999995
8,7,21,-0.0,-0.0
8,7,22,0.0,0.0
8,7,23,0.0,0.0
8,8,0,0.0,0.0
8,8,1,0.0,0.0
8,8,2,0.0,0.0
8,8,3,0.0,0.0
8,8,4,0.0,0.0
8,8,5,0.0,0.0
8,8,6,0.0,0.0
8,8,7,-0.0,-0.0
8,8,8,12.065538,15.864144
8,8,9,35.225391,46.483921
8,8,10,60.316946,80.002959
8,8,11,80.926045,107.87249
8,8,12,95.895668,128.35717200000002
8,8,13,103.94713899999999,139.541064
8,8,14,104.403542,140.290848
8,8,15,98.551759,132.335073
8,8,16,86.50881600000001,115.85160099999999
8,8,17,69.703592,92.932647
8,8,18,48.112362000000005,63.813884
8,8,19,23.981218000000002,31.657389
8,8,20,5.248319,6.9072070000000005
8,8,21,-0.0,-0.0
8,8,22,0.0,0.0
8,8,23,0.0,0.0
8,9,0,0.0,0.0
8,9,1,0.0,0.0
8,9,2,0.0,0.0
8,9,3,0.0,0.0
8,9,4,0.0,0.0
8,9,5,0.0,0.0
8,9,6,0.0,0.0
8,9,7,-0.0,-0.0
8,9,8,11.958639,15.720488
8,9,9,34.411819,45.380957
8,9,10,53.176790000000004,70.366522
8,9,11,80.22035799999999,106.73363
8,9,12,95.81641099999999,127.994348
8,9,13,89.909712,120.055348
8,9,14,88.37775,118.11093
8,9,15,80.223356,107.123744
8,9,16,72.884953,97.17115799999999
8,9,17,64.49960899999999,85.76597199999999
8,9,18,27.214263,35.911257
8,9,19,23.437904999999997,30.904287
8,9,20,5.024115,6.607124
8,9,21,-0.0,-0.0
8,9,22,0.0,0.0
8,9,23,0.0,0.0
8,10,0,0.0,0.0
8,10,1,0.0,0.0
8,10,2,0.0,0.0
8,10,3,0.0,0.0
8,10,4,0.0,0.0
8,10,5,0.0,0.0
8,10,6,0.0,0.0
8,10,7,-0.0,-0.0
8,10,8,12.023995000000001,15.799505
8,10,9,36.069716,47.562146999999996
8,10,10,62.731087,83.137494
8,10,11,83.901892,111.795942
8,10,12,98.177194,131.50552100000002
8,10,13,105.61256399999999,141.984017
8,10,14,107.34097100000001,144.50235
8,10,15,101.78639299999999,136.84176300000001
8,10,16,90.235238,120.907004
8,10,17,72.972488,97.310432
