Month,Day,Hour,PV-1 Solar Power,Turbine-1 Power
2,11,23,0.0,647.5483701470293
2,12,0,0.0,2561.0
2,12,1,0.0,2561.0
2,12,2,0.0,2561.0
2,12,3,0.0,796.4561768390025
2,12,4,0.0,2561.0
2,12,5,0.0,2561.0
2,12,6,0.0,2561.0
2,12,7,0.0,2561.0
2,12,8,0.667067,2561.0
2,12,9,2.586215,2561.0
2,12,10,1.944723,2561.0
2,12,11,2.015003,2561.0
2,12,12,7.011388,2561.0
2,12,13,4.2417240000000005,2561.0
2,12,14,8.133089,2561.0
2,12,15,3.354568,2561.0
2,12,16,2.1212440000000004,2561.0
2,12,17,3.647377,2561.0
2,12,18,0.0,2561.0
2,12,19,0.0,2561.0
2,12,20,0.0,2561.0
2,12,21,0.0,2561.0
2,12,22,0.0,2561.0
2,12,23,0.0,2561.0
2,13,0,0.0,2561.0
2,13,1,0.0,2561.0
2,13,2,0.0,2561.0
2,13,3,0.0,2561.0
2,13,4,0.0,2561.0
2,13,5,0.0,2561.0
2,13,6,0.0,2561.0
2,13,7,0.0,2561.0
2,13,8,3.4978350000000002,2561.0
2,13,9,9.408468999999998,2561.0
2,13,10,13.646856,2561.0
2,13,11,13.499465,2561.0
2,13,12,17.5,2561.0
2,13,13,17.5,2561.0
2,13,14,16.328167999999998,2561.0
2,13,15,13.540629000000001,2561.0
2,13,16,9.374449,2561.0
2,13,17,3.655539,2561.0
2,13,18,0.0,2561.0
2,13,19,0.0,2561.0
2,13,20,0.0,2561.0
2,13,21,0.0,2561.0
2,13,22,0.0,2561.0
2,13,23,0.0,2561.0
2,14,0,0.0,2561.0
2,14,1,0.0,2561.0
2,14,2,0.0,2561.0
2,14,3,0.0,2561.0
2,14,4,0.0,2561.0
2,14,5,0.0,2561.0
2,14,6,0.0,2561.0
2,14,7,0.0,2561.0
2,14,8,3.0605700000000002,2561.0
2,14,9,3.74948,2561.0
2,14,10,2.729181,2561.0
2,14,11,1.901798,2561.0
2,14,12,3.129095,2561.0
2,14,13,3.157322,2561.0
2,14,14,1.3668589999999998,2561.0
2,14,15,1.186154,2561.0
2,14,16,0.699816,2561.0
2,14,17,0.171674,2561.0
2,14,18,0.0,2561.0
2,14,19,0.0,2561.0
2,14,20,0.0,2561.0
2,14,21,0.0,2561.0
2,14,22,0.0,2561.0
2,14,23,0.0,2561.0
2,15,0,0.0,2561.0
2,15,1,0.0,2561.0
2,15,2,0.0,2561.0
2,15,3,0.0,2561.0
2,15,4,0.0,2561.0
2,15,5,0.0,2561.0
2,15,6,0.0,2561.0
2,15,7,0.0,2561.0
2,15,8,2.334457,2561.0
2,15,9,0.5998060000000001,2561.0
2,15,10,2.049153,2561.0
2,15,11,2.900659,2561.0
2,15,12,7.827349,2561.0
