Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power,Turbine-1 Power,Turbine-2 Power,Turbine-3 Power
1,8,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,8,6.3298239999999995,8.279193,10.436107,1500.0,2000.0,3000.0
1,8,9,22.474059,29.446643,37.016324,1500.0,2000.0,3000.0
1,8,10,51.541764,67.786839,85.005402,1500.0,2000.0,3000.0
1,8,11,68.07757799999999,89.75367200000001,112.413765,1500.0,2000.0,3000.0
1,8,12,64.713095,85.29026300000001,106.882898,1500.0,2000.0,3000.0
1,8,13,62.120165,81.844432,102.59041099999999,1500.0,2000.0,3000.0
1,8,14,28.248918,37.057904,46.610487,1500.0,2000.0,3000.0
1,8,15,10.678772,13.980963,17.627444999999998,1500.0,1731.8760323758756,1707.8221985928774
1,8,16,1.643159,2.1434349999999998,2.720437,1500.0,2000.0,3000.0
1,8,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,8,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,8,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,9,9,4.967634,6.497787000000001,8.20689,1500.0,2000.0,3000.0
1,9,10,7.446933,9.74686,12.301686,1500.0,2000.0,3000.0
1,9,11,10.956656,14.351077,18.108224,1500.0,2000.0,3000.0
1,9,12,24.330787,31.922476,40.208185,1500.0,2000.0,3000.0
1,9,13,36.704993,48.244893,60.707152,1500.0,2000.0,3000.0
1,9,14,35.663668,46.880426,59.019497,1500.0,2000.0,3000.0
1,9,15,36.462556,47.931992,60.314627,1500.0,2000.0,3000.0
1,9,16,31.244594,41.038835,51.641073,1500.0,2000.0,3000.0
1,9,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,9,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,9,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,8,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,10,9,6.207249,8.124322,10.265533999999999,1500.0,2000.0,3000.0
1,10,10,14.365177,18.82071,23.733393,1500.0,2000.0,3000.0
1,10,11,46.168604,60.708492,76.25979600000001,1500.0,2000.0,3000.0
1,10,12,101.043358,133.91612,167.36721,1500.0,2000.0,3000.0
1,10,13,100.139707,132.73033999999998,165.942883,1500.0,2000.0,3000.0
1,10,14,90.018208,119.164838,149.175969,1500.0,2000.0,3000.0
1,10,15,71.203294,93.993101,117.861745,1500.0,2000.0,3000.0
1,10,16,39.541674,51.967424,65.340497,1500.0,2000.0,3000.0
1,10,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,10,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,10,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
